FUZZ,url,redirectlocation,position,status_code,content_length,content_words,content_lines,content_type,duration,resultfile,Ffufhash
v2/visitors/post,https://api.querybuscas.com/api/v2/visitors/post,,536,429,17,3,2,text/plain; charset=UTF-8,452.261849ms,,9e14f218
v4,https://api.querybuscas.com/api/v4,,538,429,17,3,2,text/plain; charset=UTF-8,315.935618ms,,9e14f21a
v3,https://api.querybuscas.com/api/v3,,537,429,17,3,2,text/plain; charset=UTF-8,316.205441ms,,9e14f219
v5,https://api.querybuscas.com/api/v5,,539,429,17,3,2,text/plain; charset=UTF-8,347.818858ms,,9e14f21b
v7,https://api.querybuscas.com/api/v7,,541,429,17,3,2,text/plain; charset=UTF-8,494.355381ms,,9e14f21d
v9,https://api.querybuscas.com/api/v9,,543,429,17,3,2,text/plain; charset=UTF-8,454.430217ms,,9e14f21f
v8,https://api.querybuscas.com/api/v8,,542,429,17,3,2,text/plain; charset=UTF-8,454.748953ms,,9e14f21e
v6,https://api.querybuscas.com/api/v6,,540,429,17,3,2,text/plain; charset=UTF-8,553.815378ms,,9e14f21c
validate,https://api.querybuscas.com/api/validate,,544,429,17,3,2,text/plain; charset=UTF-8,484.652187ms,,9e14f220
verify,https://api.querybuscas.com/api/verify,,546,429,17,3,2,text/plain; charset=UTF-8,502.834488ms,,9e14f222
verificar-humano,https://api.querybuscas.com/api/verificar-humano,,545,429,17,3,2,text/plain; charset=UTF-8,544.450965ms,,9e14f221
version,https://api.querybuscas.com/api/version,,547,429,17,3,2,text/plain; charset=UTF-8,470.556237ms,,9e14f223
webhook,https://api.querybuscas.com/api/webhook,,550,429,17,3,2,text/plain; charset=UTF-8,402.769417ms,,9e14f226
vulnerabilities,https://api.querybuscas.com/api/vulnerabilities,,549,429,17,3,2,text/plain; charset=UTF-8,402.938034ms,,9e14f225
view,https://api.querybuscas.com/api/view,,548,429,17,3,2,text/plain; charset=UTF-8,412.591139ms,,9e14f224
webhooks,https://api.querybuscas.com/api/webhooks,,551,429,17,3,2,text/plain; charset=UTF-8,653.179951ms,,9e14f227
widget,https://api.querybuscas.com/api/widget,,552,429,17,3,2,text/plain; charset=UTF-8,491.952044ms,,9e14f228
